Product Group,Product Group Detail,Aggregation Level,Cleaning Basis,Original Product Group,Source File,Source Sheet,Country,Market,Retail Channel,Product Category,Product Segment,Product Subsegment,Product Type,Product Base / Ingredient,Private Label,Storage State,Year,MAT Period,Value EUR,Value Local Currency,Local Currency,Volume kg/l,Selling Units,Dimension 1 Header,Dimension 1 Value,Dimension 2 Header,Dimension 2 Value,Dimension 3 Header,Dimension 3 Value,Dimension 4 Header,Dimension 4 Value,Dimension 5 Header,Dimension 5 Value,Dimension 6 Header,Dimension 6 Value,Dimension 7 Header,Dimension 7 Value,Dimension 8 Header,Dimension 8 Value
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Ambient,Ambient,,Ambient,,,Ambient,2020,MAT ending 04 10 2020,7312910.8,,EUR,749975.7000000001,2721840,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Ambient,Long Description,Ambient,Market Category,Ambient,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Fresh,Fresh,,Fresh,,,Fresh,2018,MAT ending 07 10 2018,52880124.3,,EUR,3797195.8,19687972.9,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Fresh,Long Description,Fresh,Market Category,Fresh,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Fresh,Fresh,,Fresh,,,Fresh,2019,MAT ending 06 10 2019,62421879.5,,EUR,4532955.5,23319338.8,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Fresh,Long Description,Fresh,Market Category,Fresh,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Fresh,Fresh,,Fresh,,,Fresh,2020,MAT ending 04 10 2020,67895849,,EUR,4876970.4,25141175.1,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Fresh,Long Description,Fresh,Market Category,Fresh,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Frozen,Frozen,,Frozen,,,Frozen,2018,MAT ending 07 10 2018,1760949.0000000002,,EUR,145437,486963.5,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Frozen,Long Description,Frozen,Market Category,Frozen,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Frozen,Frozen,,Frozen,,,Frozen,2019,MAT ending 06 10 2019,4619228.499999999,,EUR,415451.9,1286136.3,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Frozen,Long Description,Frozen,Market Category,Frozen,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,Frozen,Frozen,,Frozen,,,Frozen,2020,MAT ending 04 10 2020,5105737.8,,EUR,485729.1,1468446.2999999998,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,Frozen,Long Description,Frozen,Market Category,Frozen,Segment,,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Ambient AUTRES,Ambient AUTRES,,Ambient,Autres,,Ambient,2018,MAT ending 07 10 2018,6637371.199999998,,EUR,817448.9,2785976.9,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Ambient AUTRES,Long Description,Ambient AUTRES,Market Category,Ambient,Segment,Autres,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Ambient AUTRES,Ambient AUTRES,,Ambient,Autres,,Ambient,2019,MAT ending 06 10 2019,6673164.300000001,,EUR,755844.9,2619819.3000000003,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Ambient AUTRES,Long Description,Ambient AUTRES,Market Category,Ambient,Segment,Autres,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Ambient AUTRES,Ambient AUTRES,,Ambient,Autres,,Ambient,2020,MAT ending 04 10 2020,7312910.8,,EUR,749975.7000000001,2721840,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Ambient AUTRES,Long Description,Ambient AUTRES,Market Category,Ambient,Segment,Autres,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh AUTRES,Fresh AUTRES,,Fresh,Autres,,Fresh,2018,MAT ending 07 10 2018,6517387.899999999,,EUR,506100.3,2555070.3,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh AUTRES,Long Description,Fresh AUTRES,Market Category,Fresh,Segment,Autres,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh AUTRES,Fresh AUTRES,,Fresh,Autres,,Fresh,2019,MAT ending 06 10 2019,12377054.6,,EUR,983339.4,4782095.7,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh AUTRES,Long Description,Fresh AUTRES,Market Category,Fresh,Segment,Autres,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh AUTRES,Fresh AUTRES,,Fresh,Autres,,Fresh,2020,MAT ending 04 10 2020,17074728.6,,EUR,1341491.9,6384395.500000001,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh AUTRES,Long Description,Fresh AUTRES,Market Category,Fresh,Segment,Autres,,,,
Plant-based cheese,Plant-based cheese - total or unspecified,Specific product/category row,Identified from cheese / fromage / kaas wording,Cheese alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh FROMAGE,Fresh FROMAGE,,Fresh,Fromage,,Fresh,2018,MAT ending 07 10 2018,0,,EUR,0,0,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh FROMAGE,Long Description,Fresh FROMAGE,Market Category,Fresh,Segment,Fromage,,,,
Plant-based cheese,Plant-based cheese - total or unspecified,Specific product/category row,Identified from cheese / fromage / kaas wording,Cheese alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh FROMAGE,Fresh FROMAGE,,Fresh,Fromage,,Fresh,2019,MAT ending 06 10 2019,237947.3,,EUR,15722.6,49132.8,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh FROMAGE,Long Description,Fresh FROMAGE,Market Category,Fresh,Segment,Fromage,,,,
Plant-based cheese,Plant-based cheese - total or unspecified,Specific product/category row,Identified from cheese / fromage / kaas wording,Cheese alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh FROMAGE,Fresh FROMAGE,,Fresh,Fromage,,Fresh,2020,MAT ending 04 10 2020,310299.9,,EUR,20869.4,65216.8,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh FROMAGE,Long Description,Fresh FROMAGE,Market Category,Fresh,Segment,Fromage,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh GRAIN,Fresh GRAIN,,Fresh,Grain,,Fresh,2018,MAT ending 07 10 2018,3815226.3,,EUR,311945.99999999994,1565439.7000000002,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh GRAIN,Long Description,Fresh GRAIN,Market Category,Fresh,Segment,Grain,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh GRAIN,Fresh GRAIN,,Fresh,Grain,,Fresh,2019,MAT ending 06 10 2019,4207145.1,,EUR,338246.69999999995,1704691.4999999998,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh GRAIN,Long Description,Fresh GRAIN,Market Category,Fresh,Segment,Grain,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh GRAIN,Fresh GRAIN,,Fresh,Grain,,Fresh,2020,MAT ending 04 10 2020,4449110.4,,EUR,357756.5999999999,1796158.1,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh GRAIN,Long Description,Fresh GRAIN,Market Category,Fresh,Segment,Grain,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh LEGUME,Fresh LEGUME,,Fresh,Legume,,Fresh,2018,MAT ending 07 10 2018,1843929.1000000008,,EUR,107171.3,562479.1,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh LEGUME,Long Description,Fresh LEGUME,Market Category,Fresh,Segment,Legume,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh LEGUME,Fresh LEGUME,,Fresh,Legume,,Fresh,2019,MAT ending 06 10 2019,2366005.3000000003,,EUR,159575.5,758481.0999999999,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh LEGUME,Long Description,Fresh LEGUME,Market Category,Fresh,Segment,Legume,,,,
Plant-based meat/fish alternatives & ready meals,Plant-based meat/fish alternatives - total or unspecified,Storage/channel split row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh LEGUME,Fresh LEGUME,,Fresh,Legume,,Fresh,2020,MAT ending 04 10 2020,1567197.7000000002,,EUR,93556.8,484362.20000000007,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh LEGUME,Long Description,Fresh LEGUME,Market Category,Fresh,Segment,Legume,,,,
Plant-based meat/fish alternatives & ready meals,Tofu / tempeh / seitan / Quorn products,Specific product/category row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh QUORN,Fresh QUORN,,Fresh,Quorn,,Fresh,2018,MAT ending 07 10 2018,351586.1,,EUR,16492.600000000002,98386,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh QUORN,Long Description,Fresh QUORN,Market Category,Fresh,Segment,Quorn,,,,
Plant-based meat/fish alternatives & ready meals,Tofu / tempeh / seitan / Quorn products,Specific product/category row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh QUORN,Fresh QUORN,,Fresh,Quorn,,Fresh,2019,MAT ending 06 10 2019,46624.8,,EUR,2282.6,13102,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh QUORN,Long Description,Fresh QUORN,Market Category,Fresh,Segment,Quorn,,,,
Plant-based meat/fish alternatives & ready meals,Tofu / tempeh / seitan / Quorn products,Specific product/category row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh QUORN,Fresh QUORN,,Fresh,Quorn,,Fresh,2020,MAT ending 04 10 2020,0,,EUR,0,0,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh QUORN,Long Description,Fresh QUORN,Market Category,Fresh,Segment,Quorn,,,,
Plant-based meat/fish alternatives & ready meals,Tofu / tempeh / seitan / Quorn products,Specific product/category row,"Identified from meat/fish substitute, tofu/seitan/Quorn, sausage, burger, ready-meal, or similar wording",Meat alternatives,France CW40.xlsx,France Meat,France,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Discount,/ Fresh SEITAN,Fresh SEITAN,,Fresh,Seitan,,Fresh,2018,MAT ending 07 10 2018,561498.1,,EUR,34103.8,171981.1,Dimension 1,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 2,"Total FR (Hypermarkets, Supermarkets, Proximity, eDrive, Hard Discount)",Dimension 3,/ Fresh SEITAN,Long Description,Fresh SEITAN,Market Category,Fresh,Segment,Seitan,,,,
